Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
smediamap.youthpress.org,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1
fcoxzinc.nn.r.appspot.com,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1
impacteventsgroup.ca,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
unionbureau.com,0,0,0,2,0,0,0,0,0,1,0,1,1,1,1,1,1
elastim.netlify.app,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
kidscoloringpdf.com,0,0,1,6,0,0,0,0,0,1,0,1,1,1,1,1,1
nintendo.wikia.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0
support-appleld.com.secureupdate.duilawyeryork.com,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1,1
user67509874097802.el.r.appspot.com,0,0,1,4,0,0,1,0,1,1,1,1,0,0,1,0,1
aascu-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0,1
aetv.com,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,0,0
ivg.it,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
satoracpo1980.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
stolizaparketa.ru,0,1,1,7,0,0,0,0,0,1,0,1,0,0,1,0,1
nist.gov,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
mail.neve-indoor.nl,0,0,1,2,0,0,0,1,0,1,1,1,0,0,1,0,1
hideuri.com,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
emedicine.medscape.com,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0
avtonomnoe-otoplenie.dp.ua,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
melllawrencearchitects.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
transcript.login.getwetusa.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
webmailacces.form2pay.com,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
discussions.apple.com,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0
policyplanner.com,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1
outlook-webapp-portal.el.r.appspot.com,0,0,1,2,0,0,1,1,1,1,1,1,0,0,1,0,1
page-business.facebook.item872352783234.com,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
startxpo.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,1
support.office.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
verhuisfirmasoverzicht.be,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
alternatlinkedindocument.nw.r.appspot.com,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1
paypalsupport1ng.webcindario.com,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
baynhe.vn,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
ushl.com,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
support-appleld.com.secureupdate.duilawyeryork.com,0,0,1,2,0,0,0,1,0,1,0,1,1,1,1,1,1
webmailadmin0.myfreesites.net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
hmipsc.com.sg,0,0,1,7,0,0,0,0,0,1,1,1,0,0,1,0,1
bizplus.az,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
visitor.constantcontact.com,0,0,1,3,0,0,1,0,0,1,1,1,0,0,1,0,1
boxlog-ing.web.app,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
153284594738391.statictab.com,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
blog.stibbe.nl,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
banksifsccode.com,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,0
support.office.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,1,0
support-appleld.com.secureupdate.duilawyeryork.com,0,0,1,2,0,0,0,1,0,1,0,1,1,1,1,1,1
winlegacy.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0
newcommunities.ie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
minecraftentxt.blogspot.com,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0
xn--80aajiaapeyhqdbo9bk.xn--p1acf,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
tabloidpulsa.co.id,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0
smashtt.com,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
walmart.com,0,0,1,3,0,0,1,0,0,1,1,1,0,0,1,0,0
hoosevents.com,0,0,1,4,0,0,0,0,0,1,0,1,1,1,1,1,1
mail.hfcfit.com,0,0,0,3,0,0,1,0,0,1,0,0,0,0,1,0,1
