Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
wowremedies.com,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
dafont.com,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0
palmeronicorp.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
comicsporno.eu,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
mihraphaber.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
iollioos.ru.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
pbndemo2.costapbn.com,0,0,1,5,0,0,0,0,0,1,0,1,1,1,1,1,1
pratodasemanatemelas.com,0,0,1,8,0,0,0,0,1,1,1,1,1,1,1,1,1
phoenixlocksmith-az.com,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1
iphonecases.pk,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1
megalyrics.ru,0,0,1,2,0,0,0,0,0,0,0,1,1,1,1,1,0
magic.wizards.com,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,0
aparejodefortuna.wordpress.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
t-loves.narod.ru,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
living-puppets.de,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
answers.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
tumblr.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0
loraboyd.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1
shell.cas.usf.edu,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,0,0
turtletrader.com,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
justlookapp.com,0,0,1,7,0,0,0,0,0,1,0,0,0,0,1,0,1
en.wikipedia.org,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
elkriverbiz.sharepoint.com,0,0,1,3,0,0,1,0,0,1,1,1,0,0,1,0,1
betasus312.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
senso-ji.jp,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
android-apk.net,0,0,0,3,0,0,0,1,0,0,1,1,0,0,1,0,0
paypal-verification.applmanager.com,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1
ijikc.co.in,0,0,1,6,0,0,0,0,0,0,0,1,0,0,1,0,1
ddoboja.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0
blackhat.com,0,0,1,4,0,0,1,0,0,1,1,0,0,0,1,0,0
coxcoxx.webcindario.com,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1,0,1
k58.homeinvest.com.pl,0,0,0,2,0,0,1,0,0,1,0,1,0,0,1,0,1
zabor-vn.com,0,0,1,7,0,0,0,1,0,0,0,1,0,0,1,0,1
foxvalleymusicfoundation.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
evoxhosting.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1
shadetreetechnology.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1
referenceforbusiness.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
iflix.top,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
learnfusion360.com,0,0,1,2,0,0,0,0,0,0,0,0,1,1,1,1,0
pabloserna.art,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1,1
meteoprog.pl,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
sufurriadroxu.it,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
walmart.com,0,0,0,3,0,0,1,0,0,1,1,1,0,0,1,0,0
elecdude.com,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,0
adage.com,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,1,0
milenyumpark.com.tr,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
stevemeadedesigns.com,0,0,1,3,0,0,0,0,0,0,1,1,0,0,1,0,0
oliscn.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
en.academic.ru,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1,0
internationaleimmobilien.net,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
havwoods.co.uk,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
shadetreetechnology.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1
paypal-verification.applmanager.com,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1
waynedalenews.com,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,1
ru.godaddy.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,0
fsymbols.com,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,0
santarms.com,0,0,1,8,0,0,0,0,0,1,1,1,0,0,1,0,1
funkyrobot.ca,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
diecarfactory.de,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
secureupdate.appleld.com.duilawyeryork.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1
kailashcorporateservices.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1,1
secureupdate.appleld.com.duilawyeryork.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1
verif-main2d.blogspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1
expertsystem.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
paypal-support-help-inc.blogspot.com,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1
simplyhired.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
paypal.com.0.security-confirmation.d72b69c8e37aec662e13e39d929d6e3d.as2.2u.se,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
paypal-verification.applmanager.com,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1
