Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
solutionsirb.com,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
simon.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
pearsoned.co.in,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0
www-03.ibm.com,0,0,1,4,0,0,0,1,0,1,1,0,0,0,1,1,0
stackoverflow.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
invite-whatsapps.xxuz.com,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1
opticsplanet.com,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0
oldegreen.com,0,0,0,4,0,0,0,0,0,1,0,1,0,0,1,0,1
neeted.inditioncra.com,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
m.emv9269.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
sheppardsoftware.com,0,0,1,4,0,0,0,0,0,0,0,1,0,0,1,0,0
yourdictionary.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
yetpack.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
en.wikipedia.org,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
chesaudade.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0
thewcollection.co.uk,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1
ht.ly,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1
grandmarketltd.co.uk,0,0,1,7,0,0,0,0,0,1,0,1,0,0,1,0,1
nabihdent.com,0,0,1,4,0,0,1,0,0,1,0,0,0,0,1,0,1
frankdiekman.com,0,0,1,5,0,0,0,0,0,1,0,0,1,1,1,1,1
donplitka.in.ua,0,0,1,6,0,0,0,0,0,1,1,0,0,0,1,0,1
ru.pinterest.com,0,0,0,2,0,0,1,0,0,1,0,1,0,0,1,0,0
druckerpatronentankstellen.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
redlinegroup.com,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
tomshardware.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
