Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
sakhtemanchi.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
what-appinvited01.2waky.com,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
google-apps.cz,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
dictionary.sensagent.com,0,0,0,2,0,0,1,0,0,1,0,1,0,0,1,0,0
innovativephp.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
support-appleld.com.secureupdate.duilawyeryork.com,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1,1
mail.jannawels.nl,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1
piponi.com,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1
windytan.com,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0
samcool.org,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1
nicolacirilli.it,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
completenorthamerica.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
betasusgirisadresi.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
livingwagenyc.org,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
linuxtechi.com,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
sum.vn,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
mothersoftware.in,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
convergeict.com,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0
secureupdate.appleld.com.duilawyeryork.com,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,1
lucky-monument-277522.ey.r.appspot.com,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1
helloapulia.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
wave.webaim.org,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
ru.wikipedia.org,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
phuketthaicookery.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
uklonghaul.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
catbox.ro,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
carquestprofessionals.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
audio.online-convert.com,0,0,0,2,0,0,1,1,0,1,1,1,0,0,1,0,0
suport-mobile.com,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
en.wikipedia.org,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0
tomsguide.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
giaanhvu.com.vn,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
en.wikipedia.org,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0
musicnorway.no,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
techsupportalert.com,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0
kievskaya22.ru,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1
web-ca-admini.my-free.website,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1
forbes.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,0
sitepoint.com,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0
tg4a.totalh.net,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
paypal-verification.applmanager.com,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1
open-tube.com,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
arushaone.co.tz,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,1
101cookbooks.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
acbl.org,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
search.yahoo.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
unitedbankofindia.com,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0
est1933-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,1,0,1,0,1
en.wikipedia.org,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0
definitions.net,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,0
support-appleld.com.secureupdate.duilawyeryork.com,0,0,1,2,0,0,0,1,0,1,0,1,1,1,1,1,1
healthline.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
publishroom.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
s.kekk.is,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
santagatesinelmondo.it,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
nicefrance.ca,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
disney.wikia.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0
secureupdate.appleld.com.duilawyeryork.com,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,1
iowadnr.gov,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,0
1drv.ms,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
hikari-laboratories.com,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1,1,1
bit.ly,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
alpha-mail-server2.ddns.info,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1
