Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
crestonwood.com,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0
shadetreetechnology.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1
support-appleld.com.secureupdate.duilawyeryork.com,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1,1
rgipt.ac.in,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
iracing.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
appleid.apple.com-app.es,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
mutuo.it,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
shadetreetechnology.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1
vamoaestudiarmedicina.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0
parade.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
astrologyonline.eu,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
lifewire.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0
technofizi.net,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
html.house,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
missfiga.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
wave.progressfilm.co.uk,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
chiefarchitect.com,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
beta.kenaidanceta.com,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,0,1
ktplasmachinery.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
2345daohang.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
game.co.uk,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
blog.hubspot.com,0,0,1,2,0,0,1,0,0,1,1,1,0,0,1,0,0
batvrms.net,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,1
sophie-world.com,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0
support-appleld.com.secureupdate.duilawyeryork.com,0,0,1,2,0,0,0,1,0,1,0,1,1,1,1,1,1
polarklimatsgserver.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
provenancevineyards.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
online-tech-tips.com,0,0,1,2,0,0,0,1,0,1,0,1,0,0,1,0,0
secureupdate.appleld.com.duilawyeryork.com,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,1
inbioma.pe,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1
enkiquotes.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mno.naomigoff.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1
xh167894743.el.r.appspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
dichvuvnpt.com,0,0,1,4,0,0,1,0,0,1,1,1,0,0,1,0,1
answers.yahoo.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
chiostrodelbramante.it,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
swallowthisbitchpics.com,0,0,1,8,0,0,0,0,1,1,1,1,1,1,1,1,1
yummy-cummy-in-my-tummy.tumblr.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
j-net.cn,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
press-preview.weebly.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
realestateinvestordatabase.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
vufd.hyperphp.com,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1
courgeon-immobilier.fr,0,0,1,6,0,0,0,1,0,1,0,0,0,0,1,0,1
taccs.hu,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
wiki.openstreetmap.org,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
grassform-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0,1
merriam-webster.com,0,0,0,2,0,0,0,1,0,1,1,0,0,0,1,0,0
hotmailsecure.brilliantbokeh.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
bls.gov,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,0,0
vaportotal.net,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,1
123formbuilder.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
sura.careervidi.com,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1
phan.thuchao.free.fr,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1
ru.wikipedia.org,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0
astroresidential.co.uk,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
nakamistrad.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1
shadetreetechnology.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
searchnetworking.techtarget.com,0,0,1,2,0,0,1,0,0,1,1,1,0,0,1,0,0
sites.google.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
provenancevineyards.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
sharedpont77wwjxjx.df.r.appspot.com,0,0,1,2,0,0,1,0,1,1,1,1,0,0,1,0,1
support.brother.com,0,0,1,8,0,0,0,0,0,1,0,1,0,0,1,0,0
excel-easy.com,0,0,1,2,0,0,0,1,0,1,1,1,0,0,1,0,0
mailserver67187.uc.r.appspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
storybookalpacas.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
storage.cloud.google.com,0,1,1,2,0,0,1,0,0,1,1,1,0,0,1,0,1
stattrek.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
flaticon.com,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0
bobsplans.com,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0
baghira-wupperwolf.de,0,0,1,3,0,0,0,1,0,1,1,1,1,1,1,1,1
