Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
joingrupbokepwasygeh.000webhostapp.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1
flythissim.com,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
sobem.org.hk,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
hostpoint.ch.152202cd.net2care.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
wikiwand.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,0
cs.utexas.edu,0,0,1,7,0,0,0,0,0,1,1,1,0,0,1,0,0
ubank.com.au,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
kpvrb.ru,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1
essentialshoppingmall.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
vintage-etherwallet.com,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
marchearningstatment.ontrapages.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
identifiez-vous-avec-votre-compte.yolasite.com,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1
umarexcz.cz,0,0,1,16,0,0,0,0,0,1,0,0,0,0,1,0,1
prakasaws.com,0,0,1,9,0,0,0,0,0,1,1,1,0,0,1,0,1
shoeexpressrepair.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
scribd.com,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,0,0
morph.sydney,0,1,1,8,0,0,0,0,0,1,0,0,0,0,1,0,1
kairali-kats.org,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
https.webmail.office.905sqhbgmz7bh4d0hthrksa1dabis.jycl4bthl8wlgt6n9kz6a.ypedxoeyqv9zi8zm642.8cs0cxkdvr6jb3w7mbkm0qd1m.i29yiy7zjsq2hghv8.h7yv16cvh9kb90zsvghvzd6rhtixs.ocslqc3r3amw4e73ziuxa5d4zp.qgghebd.duckdns.org,0,1,1,3,0,1,0,0,0,1,1,1,1,1,1,1,1
napavintners.com,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0
sokanu.com,0,0,1,3,0,0,0,0,0,0,1,1,0,0,1,0,0
community.spiceworks.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
synergytas.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
user67509874097802.el.r.appspot.com,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1
ppl.allconnect.com,0,0,1,2,0,0,1,0,0,1,0,1,0,0,1,0,0
rankw.ru,0,0,0,2,0,0,0,0,0,0,0,1,1,1,1,1,0
torringtonsavings.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
thefreedictionary.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
be-glass.de,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
dvdtrailertube.com,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
coliissimo-livraison.com,0,0,1,4,0,0,0,1,1,1,1,1,1,1,1,1,1
stolizaparketa.ru,0,1,1,7,0,0,0,0,0,1,0,1,0,0,1,0,1
god2018.su,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
buyguy.gb.net,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
secureupdate.appleld.com.duilawyeryork.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1
railserve.com,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,0
noticias.canal22.org.mx,0,0,1,6,0,0,0,0,0,0,0,1,0,0,1,0,1
rosysumenteinquieta.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0
paypal-verification.applmanager.com,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1
travelpura.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1
s4nnur-modalsepuluhribu.blogspot.com,0,0,1,3,0,0,1,1,1,1,1,1,0,0,1,0,1
recman.no,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
collections.ushmm.org,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,0
studytonight.com,0,0,1,2,0,0,1,0,0,1,0,0,0,0,1,0,0
goodsearch.com,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
baconismagic.ca,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0
savteksol.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
w7forums.com,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0
rapidswaterpark.com,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
equinsight.com,0,0,1,3,0,0,1,0,0,1,0,0,1,1,1,1,1
dallas174.arvixeshared.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1
jnb1u.app.link,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
betclic.fr,0,0,0,3,0,0,0,0,0,1,0,0,1,1,1,1,0
vieuxshack.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
pedantic-stonebraker-76a8a7.netlify.app,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
santarms.com,0,0,1,8,0,0,0,0,0,1,1,1,0,0,1,0,1
asodesinco.webcindario.com,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
free10.do.am,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
tioflaninat1974.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
jejnxbycwtuopbrrafssgmxclovibmhzorkz-dot-gl494903049.wl.r.appspot.com,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1
searchnetworking.techtarget.com,0,0,1,2,0,0,1,0,0,1,1,1,0,0,1,0,0
euromotiveperformance.com,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
secureupdate.appleld.com.duilawyeryork.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1
dictionary.sensagent.com,0,0,0,2,0,0,1,0,0,1,0,1,0,0,1,0,0
sites.google.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,1,1
firebasestorage.googleapis.com,0,1,1,5,0,0,1,0,1,1,1,1,0,0,1,0,1
en.wikisource.org,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
projonmowave.com,0,0,1,7,0,0,0,0,0,1,0,0,0,0,1,0,1
prickly-nerf-gun.smvi.co,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1
novinroyapolymer.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
safirbetgirisadresimiz1.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
cbango.com.ar,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
secureupdate.appleld.com.duilawyeryork.com,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,1
culinaryenvy.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
houseoftiresbcs.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
hhhhh.vvads.repl.co,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
howdesign.com,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0
drive.google.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
thexfiles.in,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
remax.com.ar,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
miniwebtool.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
londondanceschool.com,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
poker.wikia.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0
foma-ura-lote.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
hifimusic.co.il,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
attention.solution.valid.clearpointsupplies.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1
pwc.com,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,0
thewebsiteofeverything.com,0,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0
allrecipes.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
alutoys.dk,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
gettyimages.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
schorrlaw.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
naturesbasket.co.in,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
instgram147.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
webopedia.com,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0
grupwhaatsapbokep.mrslove.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
media.digikey.com,0,0,1,4,0,0,0,0,0,1,1,0,0,0,1,0,0
bancol0mbiasa.webcindario.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
yahoomailywdsuqiosujaghsw.weebly.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
rs-rottenburg.de,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0
