Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
burda.com,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
hansano.de,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
astonmartin-lotus.com,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0
inbioma.pe,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1
thehelpcompany.com,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0
my-car.info,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
parliament.uk,0,0,0,4,0,0,0,0,0,1,1,1,0,0,1,0,0
midlandrubber.vn,0,0,1,7,0,0,0,0,0,1,1,1,0,0,1,0,1
7fd7f5ea23c4a2fb1a212624ea166195-dot-bles05.wn.r.appspot.com,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1
nordnet.no,0,0,0,4,0,0,0,0,0,1,1,1,0,0,1,0,0
acsbap.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
rnb51.com,0,0,1,3,0,0,0,0,0,1,1,0,0,0,1,0,1
303e7a2d-afff-43d6-9bc2-a1c9f810d0b1.htmlcomponentservice.com,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1
savageconquest.com,0,0,1,2,0,0,1,0,0,1,0,1,0,0,1,0,1
profile-viewer-socialmedia.000webhostapp.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
nemkonto.dk,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
medtravelers.com,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0
werfbhiuwe.myddns.com,0,0,1,3,0,0,0,0,0,0,0,1,1,1,1,1,1
bit.ly,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1
paypal-support-help-inc.blogspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1
webopedia.com,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0
labottee.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1
bulletproofsub.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0
searchenterprisewan.techtarget.com,0,0,1,2,0,0,1,0,0,1,1,1,0,0,1,0,0
kakakakaka-986ff.ts.r.appspot.com,0,0,1,2,0,0,1,1,1,1,1,1,0,0,1,0,1
201.163.98.162,0,0,1,7,0,0,0,0,0,1,0,0,0,0,1,0,1
ondecksports.com,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0
todopad.es,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
saranewmaroc.com,0,0,0,3,0,0,0,0,1,1,1,1,1,1,1,1,1
sovve.nl,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
cnet.com,0,0,0,3,0,0,1,0,0,1,0,1,0,0,1,0,0
dwnlds.co,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
marketingprofs.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
carmenlafox.tumblr.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0
www-user.tu-chemnitz.de,0,0,1,5,0,0,0,1,0,1,1,1,0,0,1,0,0
ecorporateoffices.com,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
support-appleld.com.secureupdate.duilawyeryork.com,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1,1
basecampresto.co.id,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,1
nationalteamsoficehockey.com,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
dev.distcomp.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
etsy.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,0
abc.go.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0
dropbox.lilyskitchen.skyfencenet.com,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
pcgamer.com,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
vg.hu,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
dummies.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0
stolizaparketa.ru,0,1,1,7,0,0,0,0,0,1,0,1,0,0,1,0,1
zioras.pl,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1
dbametrix.com,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0
adidas.hop.ru,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
bluesheepdog.com,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
schoolphonenumber.co.uk,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
tusclases.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tabloidbintang.com,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
techopedia.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
francois-marie-arouet-voltaire.wikispaces.com,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0
youtube.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1
nostarch.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
stolizaparketa.ru,0,0,1,7,0,0,0,0,0,1,0,1,0,0,1,0,1
sonlight.com,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
