Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
internetslang.com,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
user7770001255.el.r.appspot.com,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1
eiepl.com,0,0,0,4,0,0,0,0,0,1,0,1,0,0,1,0,1
tsuzuki.co.id,0,0,0,3,0,0,0,0,0,1,0,1,1,0,1,0,1
opretretopoptk.000webhostapp.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
e-lead.com,0,0,0,2,0,0,0,1,0,1,1,1,0,0,1,0,0
peepschannel.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
huntingforgeorge.com,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
unscr.com,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0
ucmp.berkeley.edu,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,0
betasusgirisburasi5.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
italist.com,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
kystbussen.no,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
sooriyanfm.lk,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
2ndswing.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
iessantanyi.cat,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
35.188.36.185,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1,1
amsoil.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
zaba.hr,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
didaktikelectronic.sk,0,1,1,4,0,0,0,0,0,1,0,0,0,0,1,0,1
ulinks.fr,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
youtube.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,0
google.com,0,0,1,3,1,0,0,0,0,1,0,1,0,0,1,0,1
cndoubleegret.com,0,1,1,3,0,0,1,0,0,0,1,1,0,0,1,0,1
9to5mac.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
authorcheck.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1
tech-faq.com,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
geekyjuice.com,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,0,1
en.wikipedia.org,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
uzswhpqv.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
secureupdate.appleld.com.duilawyeryork.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1
builditsolar.com,0,0,1,3,0,0,0,0,0,0,1,1,0,0,1,0,0
ru.wikipedia.org,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0
lliooils.ru.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
justice.gov,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
623112j4j3.codesandbox.io,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
markimicrowave.com,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
walmart.com,0,0,0,3,0,0,1,0,0,1,1,1,0,0,1,0,0
hrkgame.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0
nabsibs.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
organicmakers.se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
iptvultra.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
posterwalker.com.sg,0,0,1,7,0,0,0,0,0,1,1,1,0,0,1,0,1
cremationsolutions.com,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
tabs.ultimate-guitar.com,0,0,1,3,0,0,0,1,0,1,0,1,0,0,1,0,0
zezewifi.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
brainyquote.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
dev.espirittechnologies.com,0,0,1,3,0,0,0,0,0,0,1,1,1,0,1,0,1
golfbidder.co.uk,0,0,1,4,0,0,0,0,0,0,0,1,0,0,1,0,0
1boxoffice.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
mtv.co.uk,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0
dostavkacvetovkievzakazatonlajn.cheap,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
zohard.com,0,0,1,8,0,0,0,0,0,1,0,1,1,1,1,1,1
ken.kulaklikdergisi.com,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1
secureupdate.appleld.com.duilawyeryork.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1
onlineshopping.website,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
m9e4.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1,1
jsfour.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
tv.twcc.com,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0
npmjs.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
support.office.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
aafxtrading.com,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
bricksalvage.com,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
idgod.ph,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
emsail-live.com.ng,0,0,0,2,0,0,0,1,0,1,1,1,1,1,1,1,1
support-appleld.com.secureupdate.duilawyeryork.com,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1,1
wdedb.maxwelbuilds.com,0,1,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
flaticon.com,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0
poroshaa.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
nuanciel.net,0,0,0,3,0,0,0,0,0,1,1,0,0,0,1,0,1
webster-dictionary.org,0,0,1,2,0,0,0,1,0,0,0,1,0,0,1,0,0
emby.media,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0
kidms.com,0,0,1,7,0,0,0,0,0,1,0,0,1,1,1,1,1
sites.google.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1
tny.im,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
digitaltrends.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0
koskas.activehosted.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1
chat-whatsap.x24hr.com,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
nixtechnix.com,0,0,0,3,0,0,1,0,0,1,0,0,1,1,1,1,1
secureupdate.appleld.com.duilawyeryork.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1
dollardex.com,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0
barclaycard.co.uk,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,0
microsofy.creatorlink.net,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
math.stackexchange.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
vergleichhandys.de,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
everything.explained.today,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
