Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
golosavk.vipshop.ru,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
cabigbang.tumblr.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
rqmd5oz8095r.az.pl,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,1
reception-vocale-smsmobile.webador.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
rmaicamentos.com.br,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,1
getmefranchise.info,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
provenanceconsulting.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0
roxburycommunitycolleg798-my.sharepoint.com:443,0,0,1,5,0,0,1,1,0,0,1,1,0,0,1,0,1
astanatimes.com,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,0
user7770001255.el.r.appspot.com,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1
kbagro.co.th,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
masanova.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1
mydaddymen.tumblr.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
kisa.link,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1
engligirr.webcindario.com,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
artlitera.ro,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,1
um.edu.ar,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
in.iherb.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
urbandharma.org,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,0
secure.heritageinvestmentbank.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
acsportsacademy.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
xiaoji.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
firstclasswatches.co.uk,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
drive.google.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
imdb.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,0
gsk-mozirje.si,0,0,1,4,0,0,0,1,1,1,1,1,1,1,1,1,1
denisehowells.com.au,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
portadelaidefc.com.au,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
tqbadr.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
Cisco.com,0,0,1,15,0,0,0,0,0,1,1,1,0,0,1,0,0
auto.howstuffworks.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
dictionary.sensagent.com,0,0,1,2,0,0,1,0,0,1,0,1,0,0,1,0,0
b-hive-authentication.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0
sans.org,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
techsupportalert.com,0,0,1,2,0,0,1,0,0,0,0,1,0,0,1,0,0
rbelectricidad.cl,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
apartmentlist.com,0,0,0,2,0,0,1,0,0,1,0,1,0,0,1,0,0
asyabahisgiris1.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
parislab-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,1,0,1,0,1
scanmail.trustwave.com,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1
