Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
brightspyre.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
infomagic.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
werma.com,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0
siunus.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0
lffl.org,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
edisontechcenter.org,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
matbetgirisimizgir.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
citrulline.fr,0,0,1,9,0,0,0,0,0,1,0,0,0,0,1,0,1
lamvb.czweb.org,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
heather-allison.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0
whatsapgrup.0n.4pu.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
thapthan.ac.th,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
citrulline.fr,0,0,1,9,0,0,0,0,0,1,0,0,0,0,1,0,1
wikihow.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
support-appleld.com.secureupdate.duilawyeryork.com,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1,1
work.chron.com,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
freudenthal.biz,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
chinesisches-horoskop.de,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
leyendas.gob.pe,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
minimoi.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
uisolutions.co.in,0,1,1,2,1,0,0,0,0,1,0,0,0,0,1,0,1
ovcmt.com,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
amberexpeditions.com,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
linfo.org,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
probex.ee,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
thetechnicalgeekery.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
giaanhvu.com.vn,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
contracaomuscularmolecular.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0
tipsareforkids.com,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0
kooora.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
nerotips.tumblr.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
24d65ec4693040079.temporary.link,0,0,1,4,0,0,0,0,0,0,1,1,0,0,1,0,1
staffandfaculty.my-free.website,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
evernote.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
bancol0mbiasa.webcindario.com,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
arenait.net,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
teamwlg.com,0,0,1,4,0,0,0,0,0,1,0,0,1,1,1,1,1
nimara.dk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
unam.myfreesites.net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
outlook-0ffice365-0nline.nw.r.appspot.com,0,0,1,4,0,0,1,1,1,1,1,1,0,0,1,0,1
en.wikipedia.org,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0
iptvurls.com,0,0,0,2,0,0,0,0,0,0,0,1,1,1,1,1,0
i-m.mx,0,0,0,2,0,0,0,1,0,0,0,1,0,0,1,0,1
