Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
peeayecreative.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
support-appleld.com.secureupdate.duilawyeryork.com,0,0,1,2,0,0,0,1,0,1,0,1,1,1,1,1,1
sekabetgiriskayit.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
test.kelltontech.net,0,0,1,5,0,0,0,0,0,0,0,1,0,0,1,0,1
thecasuallounge.ch,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
advancefamilyplanning.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
paalerts.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
portablefreeware.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
iksanthesharp.postown.net,0,0,1,4,0,0,0,0,0,0,0,1,0,0,1,0,1
homespottersf.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
katiepiperfoundation.org.uk,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
alumica.by,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
halestelevision.co.uk,0,0,1,4,0,0,0,0,0,1,0,0,1,1,1,1,1
msdsdigital.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
consumeraffairs.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
shouldiremoveit.com,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
home.ubalt.edu,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,0
dictionary.com,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0
douglas.pl,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
accounts-google-com.5v.pl,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
merriam-webster.com,0,0,0,2,0,0,0,1,0,1,1,0,0,0,1,0,0
uncluster.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1
623112j4j3.codesandbox.io,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
w3.org,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0
alexandraverney.co.uk,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
support-appleld.com.secureupdate.duilawyeryork.com,0,0,1,2,0,0,0,1,0,1,0,1,1,1,1,1,1
answers.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
ppc.kopiherba.com,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
ru.wikipedia.org,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
eudesign.com,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0
nellyaliphotography.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
secureupdate.appleld.com.duilawyeryork.com,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,1
logenlbb.dk,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,1
clicktotweet.com,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1
toadhat.typeform.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
nealhelps.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
sxsw.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
rgzbgroup.hk,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
nbc.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
xn--scurit-outlook-bkbf.yolasite.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
hannetjiefaurie1.creatorlink.net,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
karatebyjesse.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0
prukia.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
techterms.com,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0
cbsnews.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0
