Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
utilservcorp.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
caspianglobalservices.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1
encyclopedia2.thefreedictionary.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
storage.googleapis.com,0,0,1,3,0,0,1,0,1,1,1,1,0,0,1,0,1
support-appleld.com.secureupdate.duilawyeryork.com,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1,1
vmware.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
computerhope.com,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,0
evcilbesinleri.com,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
sapient-flare-279107.df.r.appspot.com,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1
didierpajot.com,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1
es.monclershop.top,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
archdaily.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
linkedin.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
pfsoftware.in,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
umpalangkaraya.ac.id,0,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,1
sgclouisville.org,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
gabungg-gruppwhattsapp18.ftp1.biz,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1
seltmannundsoehne.de,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
kbstitchdesigns.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1
mail.thepoint.nl,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1
87.138.95.150:8080,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
shadetreetechnology.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1
michaelthomasgroup.com,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,1
sparmedo.de,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
fairilyused.com,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,1
mereliverystables.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1,1
tutorialspoint.com,0,0,1,2,0,0,1,0,0,1,1,1,0,0,1,0,0
outlooz.webeden.co.uk,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
ht.ly,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1
edu-canet2.web.app,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
ricado.9e.cz,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
prepressure.com,0,0,1,3,0,0,0,0,0,0,1,1,0,0,1,0,0
interdentepe.com.br,0,0,0,3,0,0,0,0,0,1,1,0,0,0,1,0,1
shadetreetechnology.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1
secureupdate.appleld.com.duilawyeryork.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1
slideshare.net,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
mephisto.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
iqfilms.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1
xahlee.info,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0
aace.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
sharon-mann.com,0,0,0,2,0,0,0,1,0,1,1,1,0,0,1,0,0
mickey.disney.com,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
computer.howstuffworks.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
learn4good.com,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0
dodcio.defense.gov,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0
wantzsolution.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1,1
switchplus.ch,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
everything.explained.today,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
megasilvita.com,0,0,0,3,0,0,0,0,0,0,1,1,0,0,1,0,1
cutt.ly,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
whatsappjapan.jkub.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
thepaperdesign.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
login-outlook-office365.el.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1
whatismyipaddress.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0
pinpinxiangcy.world.tmall.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
site2design.ir,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0
j3060z7403.codesandbox.io,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
slideserve.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,0
qualitycounterfeits.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
viewitem.eday.de.ws.isapi.dllsign.inusingssl1puserid.naxpmj9pkjb2bqne4pm1piqrjpy.huesofgray.com,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
destructoid.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
shadetreetechnology.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1
judysigner.cafe24.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1
tribute.ca,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0
opensource.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
courgeon-immobilier.fr,0,0,1,7,0,0,0,1,0,1,0,0,0,0,1,0,1
ijtte.com,0,0,1,3,0,0,0,0,0,0,1,1,0,0,1,0,0
mbmarquitectos.com.pe,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1
ducic.ac.in,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
abouthappybirthday.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0
quackit.com,0,0,1,4,0,0,1,0,0,1,0,1,0,0,1,0,0
site2.20071831.brim.ru,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,1
instargrams.000webhostapp.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
st-clemens.dk,0,0,0,2,0,0,0,1,0,0,0,1,0,0,1,0,0
iptv-work.at.ua,0,0,1,4,0,0,0,1,0,0,1,1,0,0,1,0,0
leagle.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
palmist-otter-48544.bitballoon.com,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
webmail.paypal.uk-userlogin.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
programsgulf.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
appstate.edu,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
youngpussypic.com,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
besanttechnologies.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
623112j4j3.codesandbox.io,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
totalmachohunk.blogspot.com,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0
n-change.net.,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1
renew-your-billing.saudigenome.net,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1
gabung-gruppwhattsapp18.port25.biz,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1
shansonprofi.ru,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
650vm.app.link,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
secure.captisa.com:443,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1
healthline.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
arched-elixir-280012.nw.r.appspot.com,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1
calgary.ca,0,0,1,4,0,0,0,0,0,1,0,0,1,1,1,1,0
myeiherwollet.com,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1
investinus.org,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0
betasuus1.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
marketdeliverytoday.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1
civil-campaign-279715.el.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1
en.wikipedia.org,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0
vprint.com.my,0,0,0,3,0,0,1,0,0,0,1,1,0,0,1,0,1
