Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
mehmetcelalergulec.com.tr,0,1,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1
artekcamp.tumblr.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
office365-parsec-280413.uc.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1
test104689.test-account.com,0,0,1,2,0,0,1,1,0,1,0,0,0,0,1,0,1
usid-4548.mixh.jp,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
04de5a73-bfcf-4a49-95ed-e4f8c3f51fde.htmlcomponentservice.com,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1
m.hf203.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
bway.net,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
fr.proxy.al,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,1
m.hf2555.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
app.dialoginsight.com,0,0,1,15,0,0,1,0,0,0,0,1,0,0,1,0,1
eham.net,0,0,1,3,0,0,0,0,0,0,1,1,0,0,1,0,0
asp403r.paperless.com.pe,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1
server685641.nazwa.pl,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
santande15.sslblindado.com,0,0,1,4,0,0,0,0,0,0,0,1,0,0,1,0,1
pcswm-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,1,0,1,0,1
login-office365-microsoft.el.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1
pctonline.com,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0
secureupdate.appleld.com.duilawyeryork.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1
express.co.uk,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
app.box.com,0,0,1,2,0,0,1,0,0,1,1,1,0,0,1,0,1
donplitka.in.ua,0,0,1,5,0,0,0,0,0,1,1,0,0,0,1,0,1
support-appleld.com.secureupdate.duilawyeryork.com,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1,1
78.143.96.35,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,1,1
support-appleld.com.secureupdate.duilawyeryork.com,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1,1
dictionary.com,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0
loctiteproducts.com,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
wuteh.a100.com.pl,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,1
coxcoxx.webcindario.com,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1,0,1
radiantlogic.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
hdlphs.com,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
reklaimapparel.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1,1
vector.me,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0
vbf9iuherwiu.wl.r.appspot.com,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1
investopedia.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
slideserve.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
elexusgirisim1.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
techwalla.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
notebookcheck.it,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
boostingessentials.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
myckck.in,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
