Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
whois.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
artdecorstudio.ro,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
123helpme.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
three-gb.com,0,0,0,2,0,0,0,1,1,1,1,1,1,1,1,1,1
Cisco.com,0,0,1,12,0,0,0,0,0,1,1,1,0,0,1,0,0
psupport.apple.com.pple.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
floridahealth.gov,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,0
btinternetservice.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
l-com.com,0,0,1,3,0,0,0,1,0,0,1,1,0,0,1,0,0
cran.r-project.org,0,0,1,4,0,0,0,1,0,1,0,1,0,0,1,0,0
harbor-cruises.com,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
uzqgrhy.csdmon.club,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
muz.so,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
tips4pc.com,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
gillas-first-project.webflow.io,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
y9o5m.codesandbox.io,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
wolterskluwer.it:80,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
webopedia.com,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0
feeds.feedburner.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
facebook.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
computerhope.com,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,0
drucker.com.ar,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1
link.do,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1
shadetreetechnology.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1
mail.flashstart.com.ar,0,0,1,8,0,0,1,0,1,1,1,1,1,1,1,1,1
onlinejankari.net,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
paii.com.co,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
djshop.de,0,0,0,3,0,0,0,0,0,0,1,1,0,0,1,0,0
support-appleld.com.secureupdate.duilawyeryork.com,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1,1
onedrive.live.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1
walmart.com,0,0,0,3,0,0,1,0,0,1,1,1,0,0,1,0,0
flonga.com,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0
support-appleld.com.secureupdate.duilawyeryork.com,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1,1
iloveaba.com,0,0,1,3,0,0,0,0,0,0,1,1,0,0,1,0,0
klikmasedi.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
arkive.org,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0
searchstorage.techtarget.com,0,0,1,2,0,0,1,0,0,1,1,1,0,0,1,0,0
foxsports.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
10ideiasdenegocios1.tonidicoimbra.club,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
trafftraff.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
music-paper.com,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
sentence.yourdictionary.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
cartetitolares-italy-mps.www1.biz,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1
viccats.camcam.dns-cloud.net,0,0,1,3,0,0,0,1,0,1,0,1,0,0,1,0,1
lijstenmakerijvanantwerpen.nl,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
celtabets.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
lingust.ru:443,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
20200729065521.s2pe7ed9y.rj.r.appspot.com,0,0,1,2,0,0,1,0,1,1,1,1,0,0,1,0,1
kkumag.hr,0,0,1,8,0,0,0,0,0,1,0,0,1,1,1,1,1
hz.by,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ljubavno-nebo.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
secureupdate.appleld.com.duilawyeryork.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1
jurnal.stai-aljawami.ac.id,0,0,1,7,0,0,0,1,1,1,1,1,1,1,1,1,1
marketinghelper.com.au,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,1
en.wiktionary.org,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0
doityourself.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
casasbahia-imagens.com.br.wifirouter.net,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
sites.google.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,1,1
bargainorgonite.com,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
balloonsaloon.com,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
avd.brfbadssecrsavrdskl.my.id,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1
