Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
shopomatic.ru,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
slideserve.com,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0
secureupdate.appleld.com.duilawyeryork.com,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,1
atelierba.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1
rapidpaws.com,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,1
mosaic.pro,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
husolicitors.com.au,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1
email302.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,1
crmsuqnm.files.wordpress.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
wikiwand.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0
techonthenet.com,0,0,1,3,0,0,1,0,0,1,0,1,0,0,1,0,0
docs.oracle.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,0
tvfplay.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
desheli.in.ua,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
azure.microsoft.com,0,0,1,2,0,0,1,0,0,1,0,0,0,0,1,0,0
actiie844.coffeecup.com,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1
ijo.in,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
citieid.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
sandwichmill.net,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1
bit.ly,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1
y9o5m.codesandbox.io,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
148.204.63.249,0,0,0,2,0,0,0,0,0,1,0,0,1,1,1,1,1
netorgft1432979-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0,1
contarv.creatorlink.net,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
steamcomnunitu.vov.ru,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
support-appleld.com.secureupdate.duilawyeryork.com,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1,1
user67509874097802.el.r.appspot.com,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1
fitch.tv,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,0,1
thefreedictionary.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
awing.vn,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
businessdictionary.com,0,0,1,2,0,0,0,0,0,0,0,1,1,1,1,1,0
ecb9547832.nxcli.net,0,0,1,4,0,0,0,0,0,0,0,1,1,1,1,1,1
viralzone.expasy.org,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
marcel.vandewaters.nl,0,0,1,3,0,0,0,0,0,0,1,1,0,0,1,0,0
pccc114.vn,0,0,1,6,0,0,0,0,0,0,1,1,0,0,1,0,1
tumblr.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0
openspace9915.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
vilanovacenter.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
osxdaily.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
fbproject4df3409fkl342ef043.el.r.appspot.com,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1
aph.gov.au,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
