Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
aluminioyvidriosjimmy.com,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,1
instagram-online.mcdir.ru.mcpre.ru,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
functionalmedicineuniversity.com,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
testroete.com,0,0,1,7,0,0,0,0,0,1,0,1,1,1,1,1,0
support.google.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0
aksoydanismanlik.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
shadetreetechnology.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1
gword.roverpost.com,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1
investorplace.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
computerhope.com,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,0
enext.mn,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,1
detes.sk,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
provenancewines.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
gettyimages.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,0
cbu4397422nj.oa.r.appspot.com,0,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1
opel.gr,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
support-appleld.com.secureupdate.duilawyeryork.com,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1,1
yovcxm.com,0,0,1,3,0,0,0,0,0,1,0,0,1,1,1,1,1
linearprogramming.info,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
espace-client.fr,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
ps360.co.in,0,0,0,2,0,0,0,0,0,1,0,0,1,1,1,1,1
bravenet.com,0,0,0,2,0,0,1,0,0,1,0,1,0,0,1,0,0
cs.uni.edu,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,0
spectometre.newimagefitness.net,0,0,1,4,0,0,0,0,0,1,0,1,1,1,1,1,1
quackit.com,0,0,1,3,0,0,1,0,0,1,0,1,0,0,1,0,0
