Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
npmjs.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0
ecomparemo.com,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
teach-ict.com,0,0,1,5,0,0,1,1,0,0,0,1,0,0,1,0,0
khaldea.com,0,0,1,3,0,0,0,0,0,0,1,0,0,0,1,0,0
kafka.nl,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
thetrainingspace.co.uk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
betpergirisadresimiz.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
nhs.uk,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
thefreedictionary.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
mcmakler.de,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
andreacostafisio.com.br,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
vilaprea.com,0,1,1,5,0,0,1,0,0,1,0,1,1,1,1,1,1
vvskupp.no,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
tanuuusa.ru,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
fastfoodgozo.rs,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,0,1
meettheproducers.org,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,1
cfremaux60.free.fr,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
rencon.ch.net2care.com,0,0,1,3,1,0,0,0,0,1,0,1,0,0,1,0,1
adfghgjhdfs.webcindario.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,1
sph-scout.org.hk,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
facebook-checkpoint-restore.leadpanther.com,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1
hackedonlinegames.com,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0
scqijie.com,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,1
memozor.com,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
techgrapple.com,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
dtbatna.com,0,0,1,7,0,0,0,0,0,1,0,1,1,1,1,1,1
womenshealthmag.co.uk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
upblisher.com,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
courgeon-immobilier.fr,0,0,1,6,0,0,0,1,0,1,0,0,0,0,1,0,1
glueturn.nn.r.appspot.com,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1
dartmouth.edu,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
versionprowebss.myfreesites.net,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
05.my03.com,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
en.wikipedia.org,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0
money.cnn.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,0
msdn.microsoft.com,0,0,1,5,0,0,1,0,0,1,1,1,0,0,1,1,0
yuzu-soft.com,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0
ss.icloud.co.ua,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
cloud1.directnutrisciences.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
bliss-system20.com,0,0,0,2,0,0,0,1,1,1,1,1,1,1,1,1,1
grundschulkoenig.de,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
penguinmagic.com,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0
support-appleld.com.secureupdate.duilawyeryork.com,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1,1
het-impp11.com,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1,1
avijehdaroo.co,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1
doshkolenok.kiev.ua,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
facebook.com-marketplace-93839.mediaryte.co,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1
whois.icann.org,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
rockpapershotgun.com,0,0,1,4,0,0,0,0,0,1,1,0,0,0,1,0,0
supermama.lt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
dobney.com,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
tutorialspoint.com,0,0,1,2,0,0,1,0,0,1,0,1,0,0,1,0,0
att.taleo.net,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,1
iceuskadi.cl,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1
clayheart.com,0,0,0,3,0,0,1,0,0,1,0,1,0,0,1,0,1
newworldencyclopedia.org,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0
infoq.com,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0
dev.espirittechnologies.com,0,0,0,2,0,0,0,0,0,0,0,1,1,0,1,0,1
shivji.in,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
pacific-formula-278007.du.r.appspot.com,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1
vevobahisimgir.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
spontan.ch.net2care.com,0,0,1,3,1,0,0,0,0,1,0,1,0,0,1,0,1
kolmar.ru,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
acklaimltd.com,0,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,1
inc.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
equinsight.com,0,0,0,2,0,0,1,0,0,1,0,0,1,1,1,1,1
betasusguncelgirisimiz4.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
handle.booktobi.com,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1
osman.tw,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
lifetimeconx.com,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1
zlobek.stargard.pl,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
