Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
lekhankunja.com,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,1
curry2.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
naidakundurovic.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
papersizes.org,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
secureupdate.appleld.com.duilawyeryork.com,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,1
193.135.153.242,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
secureupdate.appleld.com.duilawyeryork.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1
stolizaparketa.ru,0,1,1,7,0,0,1,0,0,1,0,1,0,0,1,0,1
phoceephone.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0
lifewire.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
kunden-kundenservices.com,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1
kjmagnetics.com,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
promenade.co.za,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
office365-login-outlook.el.r.appspot.com,0,0,1,2,0,0,1,1,1,1,1,1,0,0,1,0,1
graceleadershipfoundation.org,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,1
fience.vot.pl,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1
usbank.app.link,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
103.229.125.10,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
en.wikiquote.org,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0
chasebank.com66.henrybakercollege.edu.in,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,1
searchwindevelopment.techtarget.com,0,0,1,2,0,0,1,0,0,1,1,1,0,0,1,0,0
connxupdate.be,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1
mmsportable.kissr.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
riverbed.com,0,0,1,4,0,0,0,0,0,0,0,1,0,0,1,1,0
1drv.ms,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
josuejr.com.br,0,1,1,3,0,0,0,0,0,1,1,0,0,0,1,0,1
ltaubrasil.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1
homeallertswebsiteactivity3r8f.000webhostapp.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
mahdistock.com,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,1
classicindiamilngavie.co.uk,0,0,1,7,0,0,0,0,0,1,0,1,0,0,1,0,1
m.hf739.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
iqfilms.com,0,0,1,3,0,0,0,0,0,1,0,0,1,1,1,1,1
mychordbook.com,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,0
abbreviations.com,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0
secureupdate.appleld.com.duilawyeryork.com,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,1
tech-faq.com,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
grim-4875933.app.link,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
mt54467891.webcindario.com,0,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,1
spaste.com,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
losapfrcijde.com,0,0,1,6,0,0,0,0,1,1,1,1,1,1,1,1,1
mngi365-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0,1
payscale.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
qyer.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
ckps.edu.hk,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
politikesgeuseis.gr,0,1,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
teseesays.com,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,1
all-electronics.de,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
mktbtk.com,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,1
