Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
174.138.36.47,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,0,1
apexpestcontrol.net,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
liuyunhuan.qiein.com,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
global.canon,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0
roseannstreasures1.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1
shadetreetechnology.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1
harrier.net,0,0,0,3,0,0,0,0,0,1,0,1,1,1,1,1,0
forbes.com,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,0
thb.nuft.edu.ua,0,0,1,7,0,0,0,0,0,0,1,1,0,0,1,0,1
cn2.lynmaxonline.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
secureupdate.appleld.com.duilawyeryork.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1
regiscoyne.com,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
joinngrubwa.itsaol.com,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
planday.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0
mail.parkhill.k12.mo.us,0,0,1,3,0,0,0,0,0,0,1,1,1,1,1,1,1
ultimate-tabs.com,0,0,1,2,0,0,0,1,0,0,1,1,0,0,1,0,0
companhiadosaposentados.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0
mkup.com.mx,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
travelchinaguide.com,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,1,0
signin.ebay.de.accuo.ca,0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1
452901.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
futurity.org,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
medcline.com,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
antraweb.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ceuqdzfk.firebaseapp.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
commons.wikimedia.org,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0
arrowcase.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
iconparkingsystems.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
supportline.microfocus.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
direccte.gouv.fr,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
crewscontrolmd-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0,1
sofe-firma.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
thapthan.ac.th,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
stackoverflow.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
theyolostore.com,0,0,1,7,0,0,0,0,0,1,1,1,0,0,1,0,1
jvsecurepay.com,0,0,0,3,0,0,0,0,0,0,1,1,0,0,1,0,1
daniellelaporte.com,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
docs.microsoft.com,0,0,1,4,0,0,1,0,0,1,1,1,0,0,1,0,0
greatist.com,0,0,1,2,0,0,1,0,0,1,0,1,0,0,1,0,0
shelfawareness.org,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
linksys.com,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,0
copiar.facebaak.gq,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1,1
nationsonline.org,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0
my.pingdom.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
nobleflash.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
sof.edu.vn,0,1,1,4,0,0,0,0,0,0,1,1,0,0,1,0,1
smallbusinesscomputing.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
images2.imgbox.com,0,0,0,3,0,0,1,0,0,1,1,1,0,0,1,0,1
sappi.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
malibuhomesaz.com,0,1,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
answers.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
searchsqlserver.techtarget.com,0,0,1,2,0,0,1,0,0,1,1,1,0,0,1,0,0
marjaharmon.com,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,1
dzd.rksmb.org,0,0,1,5,0,0,1,0,0,0,0,0,1,1,1,1,1
steamproxy.net,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1
bizchair.com,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
https.webemail.office.f7ww97js8kgrhgspsck9bkvkfk8om.lar6vsffwra6hzss92kmn.ghth2islkyy3s92h6sj.p15g9nd8kjhit179mioipg8i0.e2uftyh811lt2gcah.s8pmash1gt0ns2okqd5tvzju7c1o3.n4fhakthet75d48u8psn4k4th0.cxdtens.duckdns.org,0,1,1,3,0,1,1,0,0,1,1,1,1,1,1,1,1
tomsguide.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
castlebattingcages.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
