Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
shadetreetechnology.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1
paypal-verification.applmanager.com,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1
support-appleld.com.secureupdate.duilawyeryork.com,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1,1
secureupdate.appleld.com.duilawyeryork.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1
apronus.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,0
halsteadbead.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ilovefreesoftware.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
teploteka.com.ua,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
larapedia.com,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0
geenstraling.nl,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
eventsky.co,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,1,1
productitem.com,0,0,1,7,0,0,0,0,0,1,0,1,0,0,1,0,1
ebay.co.uk,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0
jmodelica.org,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
vevobahisbet.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
carmo-ekb.kz,0,0,1,4,0,0,0,1,0,1,1,1,1,1,1,1,1
carryco.com,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,0,1
myappwiz.com,0,0,1,2,1,0,1,0,0,1,1,1,1,1,1,1,1
imacc.de,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
medicalequations.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
brasiltudoliberado.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
leg.state.mn.us,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,1,0
marketing.contentmessage.com,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1
motorzona.ru,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
urb7.com,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,1,1
fcit.usf.edu,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,0,0
babywantsbling.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1
grupoclickactivosvzla.com.ve,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1
test.bayoucitybadges.org,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
excel.tips.net,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
cartetitolare-it-mps.www1.biz,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1
alaskausa.org,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
en.academic.ru,0,0,0,3,0,0,0,0,0,1,0,1,1,1,1,1,0
wingate.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
trackmyshipment.co,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
ibtimes.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
en.wikipedia.org,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0
specialfruit.com,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
siotranculpdi.files.wordpress.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
incsupdate.tumblr.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
caviarkelp.com,0,0,0,3,0,0,0,0,0,1,0,1,1,1,1,1,1
quora.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
byygw.csb.app,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
fr.imsly.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
corfuproperty.gr,0,1,0,3,0,0,0,0,0,1,1,1,0,0,1,1,1
webcastcloud.com.au,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
uns.ac.id,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
osxdaily.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,0
grup-sexxx104.byefree.org,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
grubwhatsapp.fartit.com,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
designfitters.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1
part.eyrehead.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1
support-appleld.com.secureupdate.duilawyeryork.com,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1,1
