Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
rocoagenciadigital.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1,1
my-project-1-6316.ue.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1
silvergames.com,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0
usbank-link-mupyndtfft---com.illmickelsonbeats.com,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1
psm.du.edu,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,0
civil-campaign-279715.el.r.appspot.com,0,0,1,4,0,0,1,1,1,1,1,1,0,0,1,0,1
automotivetouchup.com,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
cfe-recibos.com.mx,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
latam.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
volley.de,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
ati.su,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
sites.google.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,1,1
betasussgiris.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
usedvancouver.com,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
play.google.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
searchblogspot.com,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0
centre-presse.fr,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
yulearse.tumblr.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
20200723223146-dot-s2pe7ed9y.rj.r.appspot.com,0,0,1,2,0,0,1,1,1,1,1,1,0,0,1,0,1
instagram.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
secureupdate.appleld.com.duilawyeryork.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1
rapcloud.co,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0
secureupdate.appleld.com.duilawyeryork.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1
custom-vapes.co.uk,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
youtube.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,0
149.210.143.165,0,0,0,2,0,0,0,0,0,1,0,0,1,1,1,1,1
docs.google.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
zabor-vn.com,0,0,1,7,0,0,0,1,0,0,0,1,0,0,1,0,1
serverninjas.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
searchtelecom.techtarget.com,0,0,0,2,0,0,1,0,0,1,1,1,0,0,1,0,0
grandbet2020.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
aaaspell.com,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
sites.google.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,1,1
universal-devices.com,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
steamproxy.net,0,0,1,5,0,0,0,0,0,0,0,0,1,0,1,0,1
goodreads.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
artesacracremona.it,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
ewi.my.salesforce.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1
justlookapp.com,0,0,1,7,0,0,0,0,0,1,0,0,0,0,1,0,1
gesticentre.fr,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,1
typenetwork.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
mail.hethartthuiszorg.nl,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1
nicolettescatering.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
onlineradiotuner.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
entertainment.howstuffworks.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
joshtobye.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
ghacks.net,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
rbelectricidad.cl,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1
karaoke-lyrics.net,0,0,1,3,0,0,0,1,0,0,1,1,0,0,1,0,0
tucumpleanos.info,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
sites.google.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,1,1
j31eb.app.link,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
phx.chromeproxy.net,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1
meuinformebb.tk,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
dpdk.org,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0
geomalgorithms.com,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
en.academic.ru,0,0,0,3,0,0,0,0,0,1,0,1,1,1,1,1,0
tokokainbandung.com,0,0,1,10,0,0,0,0,0,1,0,0,0,0,1,0,1
homedesignsoftware.tv,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
w-guitare.com,0,1,1,4,0,0,0,1,0,1,0,1,1,1,1,1,1
