Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
howtogeek.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
energy-decentral.com,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
login.microsoftonline.com,0,0,1,3,0,0,1,0,0,1,1,1,0,0,1,0,0
r207tgh54dcanxio16usllama2776.wn.r.appspot.com,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1
driverscape.com,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0
euva-berlinda.de,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0
goday-iframe.private.fin.ag,0,0,1,2,0,0,0,1,0,0,0,1,0,0,1,0,1
passwordlogic.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0
totohz.world.tmall.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
signipartialregs.ebay.de.voilaparisinterior.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
evostore.com.np,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1
gasecurity.com.ar,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
support-appleld.com.secureupdate.duilawyeryork.com,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1,1
learnmore.duke.edu,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
drive.google.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
en.wikipedia.org,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0
traingames365.com,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
el-aruba.blogspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1
archives.gov,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
wisegeek.com,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
support-appleld.com.secureupdate.duilawyeryork.com,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1,1
markadomains.com,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1
icyte.com,0,0,1,9,0,0,0,0,0,0,1,1,0,0,1,0,1
secure-monitor.com,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1
onedrive.live.com,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1
consumersearch.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0
ebay.co.uk.20294675911.bid,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1
forallstudodupdafor.co.nf,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
artemissbet.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
aaekt.app.link,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
jagex.nu,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
toftrees.com,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
secureupdate.appleld.com.duilawyeryork.com,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,1
semena-marihuany.cz,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
stolizaparketa.ru,0,1,1,7,0,0,1,0,0,1,0,1,0,0,1,0,1
