Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
three-gb.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
vendorcentral-europe.amazon.es.smartcoder.pro,0,0,1,3,0,0,0,1,0,0,0,0,1,1,1,1,1
45.238.23.82,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
support-appleld.com.secureupdate.duilawyeryork.com,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1,1
optus.harbornews.us,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1
starmak.com.tr,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
disabilitysecrets.com,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
smartindianagriculture.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
support-appleld.com.secureupdate.duilawyeryork.com,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1,1
interbahisgirin.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
avitishospital.com,0,0,1,3,0,0,0,0,0,0,1,1,0,0,1,0,1
pinnerx.com,0,0,1,2,0,0,1,0,0,1,1,1,0,0,1,0,1
security-mappl-information-account.piiquarry.com,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1
soaprecipes101.com,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0
payscale.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
kailashcorporateservices.com,0,1,1,4,0,0,0,0,1,1,1,1,1,1,1,1,1
secureupdate.appleld.com.duilawyeryork.com,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,1
definitions.net,0,0,0,2,0,0,0,0,0,1,0,1,1,1,1,1,0
redsam.com,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1
cupkaju.wz.sk,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1
al-kutob.com,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0
stores.ebay.de.balitrm.com,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1
reddotarms.com,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1
chserviceemployeedesk.moonfruit.com,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1
victorpest.com,0,0,1,3,0,0,1,0,0,0,1,1,0,0,1,0,0
bgdirectory.net,0,0,1,2,0,0,0,0,0,1,1,1,1,0,1,0,1
11plus.hk,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
thejockstrapenthusiast.tumblr.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
betasus778.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
equidam.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
aerialsurvey.com,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
daniel-treufeld.de,0,0,1,4,0,0,0,1,0,1,1,1,0,0,1,0,1
www1.salary.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
fbproject4df3409fkl342ef043.el.r.appspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
site9551459.92.webydo.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
en.wikipedia.org,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0
payscale.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
thefreedictionary.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
businesstimes.com.sg,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0
destinationhotels.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
en.wikipedia.org,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
i-m.mx,0,0,0,2,0,0,0,1,0,0,0,1,0,0,1,0,1
my-3-management-centre.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
solarwinds.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0
goldcoastships.com,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,1
cmanextstep.com,0,0,1,4,0,0,0,0,0,1,0,1,1,1,1,1,1
linuxlib.ru,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0
link.springer.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,1,0
tablefortwoblog.com,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
amnesia-anime.wikia.com,0,0,0,2,0,0,0,1,0,1,0,1,0,0,1,0,0
goldcoastships.com,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,1
drive.google.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
nchsoftware.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0
softwareengineering.stackexchange.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
iranejra.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
amda.org.np,0,0,1,3,0,0,0,0,0,0,1,1,0,0,1,0,1
iiioiio.ru.com,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
ehow.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
drive.google.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
assurance-amlfrance.com,0,0,1,3,0,0,0,1,0,1,1,1,0,0,1,0,1
adleadbrazil.com.br,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,1,1
lynnwoodicecenter.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
