Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
fashion4u.shop,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
prodottitipicisiciliani.it,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
cz84.webeden.co.uk,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
magazines.com,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
pelis.com,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
techviral.net,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
meritroyalbetgiris21.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
drrhau.com.au,0,0,0,4,0,0,0,0,0,1,1,1,0,0,1,1,1
njkronstedt.typeform.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
153284594738391.statictab.com,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1
diadosnamorados-american.com,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1
aprenderparaser.com.br,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
magnumelectronics.com,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
puzzledragonx.com,0,0,0,2,0,0,1,0,0,0,0,1,1,1,1,1,0
alternanetworks-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0,1
gradshower.com,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,1
en.wikipedia.org,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0
nil-day.sparkdesignlabs.com,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
floorsdirectltd.co.uk,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1
outmost-disks.000webhostapp.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
en.academic.ru,0,0,0,3,0,0,0,0,0,1,0,1,1,1,1,1,0
spked.de,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0
fcoxzinc.nn.r.appspot.com,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1
etasarla.com,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1
idiamante.com.br,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1
verify-paypal.sytes.net,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
updted-access.demopage.co,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
milenyumpark.com.tr,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
biblegateway.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
simulatelive.com,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,0
osxdaily.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
hollandshielding.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
tools.pingdom.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
urbandictionary.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
bankmaluku.co.id,0,0,0,3,0,0,0,0,0,1,0,0,1,1,1,1,1
akuvinza.000webhostapp.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
solareis.anl.gov,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,0
tutorialspoint.com,0,0,1,2,0,0,1,0,0,1,1,1,0,0,1,0,0
em2.massageenvyclinics.com,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,1
slideserve.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
api.cargomanager.io,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
caledonianschool.cz,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
hodinovymanzelpardubice.kvalitne.cz,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
utefilm.no,0,0,1,5,0,0,0,0,0,0,1,1,0,0,1,0,1
