Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
hdofasheville.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
limerius.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0
jugssports.com,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
peparena.world,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
whatsapps-invites.zzux.com,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1
leadsrus.co,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1
lbcpzonasegurabeta.rf.gd,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
support-appleld.com.secureupdate.duilawyeryork.com,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1,1
fjyyqp.com,0,0,1,7,0,0,0,0,0,1,0,0,1,0,1,0,1
gurpreeth.blogspot.com,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0
ogoapes.weebly.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
aasaanjobs.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
hackaday.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
personalbravery.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1
stackoverflow.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
shadetreetechnology.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1
en.academic.ru,0,0,0,3,0,0,0,0,0,1,0,1,1,1,1,1,0
brighant.com,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
resbet.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
emyungin.com,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,1
adexten.com,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1
alatest.nl,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
vousavecvotre.yolasite.com,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
muckrock.com,0,0,1,3,0,0,0,0,0,0,1,1,0,0,1,0,0
history.org.uk,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
