Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
ame-smart-ultra-digital.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
saughallmassie.org,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
midyatmimaritas.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1
dev.typetraction.com,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,1,1
courgeon-immobilier.fr,0,0,1,6,0,0,0,1,0,1,0,0,0,0,1,0,1
dlakupujacych.allegro.secfence.lesavik.net,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
solar-center.stanford.edu,0,0,1,3,0,0,0,1,0,1,1,1,0,0,1,0,0
lightlink.com.cn,0,0,1,5,0,0,0,0,0,0,0,1,0,0,1,0,1
astroamerica.com,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
jornaldaparaiba.com.br,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
limbonganmaju.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1
bknmu.edu.in,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
true654263721ffuyfsfs.clearpointsupplies.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1
kalibri.org,0,0,1,7,0,0,0,0,0,1,0,1,0,0,1,0,1
sellercentral.amazon.de.3th4gru43trg7yewfg7t2wybytf776vgy.analyticscluster.com,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1
distrokid.email,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
newsite.tessolve.in,0,0,1,5,0,0,0,0,0,0,0,1,1,1,1,1,1
devcurry.com,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,0,0
support-appleld.com.secureupdate.duilawyeryork.com,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1,1
paypa1verification.goldensealstudio.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
ikzo.pro,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
dpreview.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,0
mmorpg.com,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
drying-machine.cn,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
rebrand.ly,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
en.wikipedia.org,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0
thebalancedmamas.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
fndsdaytings.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
fm-arena.de,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
ablebits.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,0
pagedemo.co,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
tlvwellness.wordpress.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
rekavloer.nl,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,0,1
swiftholyfck.me,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
secureupdate.appleld.com.duilawyeryork.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1
drive.google.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
friendly-stonebraker-12bd85.netlify.app,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
slope-mower.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
en.academic.ru,0,0,0,3,0,0,0,0,0,1,0,1,1,1,1,1,0
paypalsupportg.webcindario.com,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
abbreviations.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,0
23.4.43.27,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1
laracasts.com,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0
cas-cz.atwebpages.com,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
tokokainbandung.com,0,0,1,10,0,0,0,0,0,1,0,0,0,0,1,0,1
seireshd.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
nixtechnix.com,0,0,1,3,0,0,1,0,0,1,0,0,1,1,1,1,1
support-appleld.com.secureupdate.duilawyeryork.com,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1,1
solidrop.net,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
ghacks.net,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
music-for-music-teachers.com,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0
universonline.it,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
sapient-flare-279107.df.r.appspot.com,0,0,1,2,0,0,1,1,1,1,1,1,0,0,1,0,1
facebook.id128-sync.com,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1
harborfreight.com,0,0,1,2,0,0,1,0,0,1,1,0,0,0,1,0,0
viatraniver1972.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
transangels.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
infobank.app.link,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
support-appleld.com.secureupdate.duilawyeryork.com,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1,1
facebook.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
wiki.osdev.org,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
auone-jp.connect-portal.thisdayjune.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
starpolitics.politicallimit.com,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1
caramiezone.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0
