Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
telltaleswriting.com,0,0,1,5,0,0,0,0,0,1,1,0,0,0,1,0,1
spelbutiken.se,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
house.louisiana.gov,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
wiki.osdev.org,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
datelsolutions.co.uk,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
rockysite.net,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1
marymakesdinner.typepad.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
capotastomusic.com,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0
secureupdate.appleld.com.duilawyeryork.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1
gg.gg,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
drive.google.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
162.213.251.24,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
623112j4j3.codesandbox.io,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
faribaulthd.com,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
vantaiduccuong.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
mnp-postscriptum.com,0,0,1,2,0,0,0,1,0,1,1,1,0,0,1,0,1
stainurulfalah.ac.id,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1
sanfoundry.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
sites.google.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
crimescene-forensics.com,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0
forms.office.com,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,1
ge6lar.webwavecms.com,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
cloudflare.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
owasp.org,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
secureupdate.appleld.com.duilawyeryork.com,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,1
ecotimes.cl,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
einstein.stanford.edu,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
cefchannel.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
onlinebaufuchs.de,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
user9765656787.et.r.appspot.com,0,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1
uniled.rs,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
grocery.com,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
transact.westminster.gov.uk,0,0,1,3,0,0,0,0,0,0,1,1,0,0,1,0,0
itunes.apple.com,0,0,1,4,0,0,0,0,0,1,1,0,0,0,1,0,0
beedictionary.com,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
user9765656787.et.r.appspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
toptenreviews.com,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,1,0
