Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
fuertecondor.com,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
encyclopediaofmath.org,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0
accaparlante.it,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
surb.madebyhaley.com,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1
g102d3e13e313e1.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
fossbytes.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
digital-desert.com,0,0,1,3,0,0,1,1,0,0,0,0,0,0,1,0,0
movie-censorship.com,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
kbhgames.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
gomovies.vc,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
eshaan.co.uk,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1
steel-apparatus-278809.el.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1
newworldencyclopedia.org,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0
w3schools.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0
myphonereviews.com,0,0,1,3,0,0,0,0,0,1,0,0,1,1,1,1,1
paypal.imited-login.com,0,0,0,2,0,0,0,1,1,1,1,1,1,1,1,1,1
access.redhat.com,0,0,0,2,0,0,1,0,0,1,1,1,0,0,1,0,0
eurogamer.net,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
betcupgirisadresimiz1.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
4able.com.br,0,0,1,4,0,0,0,0,0,1,1,1,1,1,1,1,1
avrupaestetikguzellik.com,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,1
sitelco.net,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1
math.tutorvista.com,0,0,1,2,0,0,0,0,0,0,1,1,1,1,1,1,0
tempojunto.com,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
youtube.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0
kotirinki.fi,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
youtube.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0
gatepaper.in,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
prostudioconnection.com,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0
m.crosswordheaven.net,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
etsy.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0
artemusgroupusa.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
pioneerbanking.com,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
investopedia.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
gobackpacking.com,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
citeseerx.ist.psu.edu,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
phoenixlocksmith-az.com,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1
kididdles.com,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0
crownhoteltm.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
majorgeeks.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
support-appleld.com.secureupdate.duilawyeryork.com,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1,1
fgoten-mole.web.app,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
thesorrowandthepit64.wordpress.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
tecnicopc.net,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
slideserve.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,0
centromusicalpaternense.es,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
139.59.201.27,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1
bookdepository.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
kontenlirik.blogspot.com,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0
idea.org,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0
reference.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
sospesonelverde.it,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
dptc.lunchtimesport.com,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1
paulbourke.net,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0
