Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
belotti.fr,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
klik.am,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
en.wikipedia.org,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
shfft.com,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
surfeventsco.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
picfront.org,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
australia.com,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
kevineats.com,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0
karate-haguenau.com,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1
psychologydictionary.org,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
kidscoloringpdf.com,0,0,1,6,0,0,0,0,0,1,0,1,1,1,1,1,1
support-appleld.com.secureupdate.duilawyeryork.com,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1,1
reklama.allegro.secfence.lesavik.net,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
yy13041.moonfruit.com,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1
manageflitter.com,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
pt.cam.exposed,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
slideserve.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
support-appleld.com.secureupdate.duilawyeryork.com,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1,1
mclaughlin.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
everything.explained.today,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
unfccc.int,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,0,0
thelongevityrevolution.com,0,0,1,2,0,0,0,0,0,0,1,1,1,0,1,0,1
xh167894743.el.r.appspot.com,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1
xhamster.com,0,0,0,2,0,0,0,0,0,1,0,1,1,1,1,1,0
nitadecualumni.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
denuihuongson.com.vn,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
lyricshare.net,0,0,1,3,0,0,0,0,0,0,1,1,0,0,1,0,0
newvitality.it,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
accounts.google.com,0,0,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1
auh.dk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
superulov.com.ua,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
blazinglist.com,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0
adrienneo.dreamhosters.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1,1
rindas.com,0,0,0,5,0,0,0,0,0,1,1,1,1,1,1,1,1
sites.google.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,0
youtube.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
mercadotecniaic.com,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1
timeless-uptime.sr,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
epitisgis.gr,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,1
en.wikipedia.org,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0
31.3.88.166,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
secureupdate.appleld.com.duilawyeryork.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1
1drv.ms,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
45.40.130.40,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1
verified.xn--twtter-4va.com.co,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
csus.edu,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,0
ff-im.000webhostapp.com,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1
medamiaudette.getenjoyment.net,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
login-outlook-office365.el.r.appspot.com,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1
sterowanydom.pl,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
switchedatbirth.wikia.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0
night-kingdom.mysteria.cz,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
lyoncapitale.fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
winli-sica.blogspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1
isp1.us,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0
support-appleld.com.secureupdate.duilawyeryork.com,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1,1
app-1530173649.000webhostapp.com,0,0,1,3,0,0,0,1,0,1,0,1,0,0,1,0,1
grupwasekolah.000webhostapp.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
performanceoutdooradvertising.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1
learningandthebrain.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
jiaxincloud.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
xurl.es,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
voilaparisinterior.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
tommackieracing.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
betasus022.blogspot.com,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1
the-invisible-man-movie-2020.over-blog.com,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1
bestconsumerreviews.com,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
tabloid.one,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
login-bank.org,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
panelchidet.com,0,1,1,4,0,0,1,0,1,1,1,1,1,1,1,1,1
coxandson.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
support-appleld.com.secureupdate.duilawyeryork.com,0,0,1,2,0,0,0,1,0,1,0,1,1,1,1,1,1
secureupdate.appleld.com.duilawyeryork.com,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,1
youtube.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0
en.academic.ru,0,0,0,3,0,0,0,0,0,1,0,1,1,1,1,1,0
