Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
merriam-webster.com,0,0,0,2,0,0,0,1,0,1,1,0,0,0,1,0,0
learnbi.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
lovebugprobiotics.com,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
savethechildren.org,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
client-webhook-dot-qp-keybank-rrva-2020-04.uc.r.appspot.com,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1
en.wikipedia.org,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
webopedia.com,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0
onedrivelinkedindocument.oa.r.appspot.com,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1
secure.informations.ninjamarketingman.com,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
elnabaa.net,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
jimryky.blogspot.com,0,0,0,3,0,0,1,0,1,1,1,1,0,0,1,0,1
techterms.com,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0
beta.kenaidanceta.com,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1
microsoft-secure-online.oa.r.appspot.com,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1
easternflorida.edu,0,0,1,5,0,0,0,0,0,0,1,1,0,0,1,0,0
libelista.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
support-appleld.com.secureupdate.duilawyeryork.com,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1,1
zonasegura1.bn.com.multiservicioswebther.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
en.wikipedia.org,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0
michurinsk.ru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
iscriba.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
webfiddle.net,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
sharepntonline.oa.r.appspot.com,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1
matwbn.icm.edu.pl,0,0,0,4,0,0,0,0,0,1,0,1,0,0,1,0,0
distinctfreight.co.zw,0,0,0,2,0,0,1,0,0,1,1,1,0,0,1,0,1
support-appleld.com.secureupdate.duilawyeryork.com,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1,1
checkpoint.com,0,0,1,3,0,0,1,0,0,1,0,0,0,0,1,0,0
riblanda.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
mydearvalentine.com,0,0,0,2,0,0,0,0,0,1,0,1,1,1,1,1,0
andash.co.uk,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
eldersdigest.org,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
email.m-aut.ru,0,0,0,4,0,0,0,1,1,1,1,1,1,1,1,1,1
electricaltechnology.org,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
josunlamp.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
oberlin.net,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0
sparknotes.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
kidms.com,0,0,1,7,0,0,0,0,0,1,0,0,1,1,1,1,1
thesaurus.com,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0
thefreedictionary.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
okokiyaokiya.000webhostapp.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1
pianolessons.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
tuluzz.com,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
kinopoisk.ru,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0
searchitoperations.techtarget.com,0,0,1,2,0,0,1,0,0,1,1,1,0,0,1,0,0
forms.office.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
craft-e-corner.com,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
snuiret.com,0,0,0,3,0,0,1,0,1,1,1,1,1,1,1,1,1
20200723230430-dot-s2pe7ed9y.rj.r.appspot.com,0,1,1,2,0,0,1,1,1,1,1,1,0,0,1,0,1
secureupdate.appleld.com.duilawyeryork.com,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,1
kkmm.gov.my,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
straighttalkforthesoul.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
email.mg.populus-surveys.co.uk,0,0,1,2,0,0,0,1,0,1,0,0,0,0,1,0,1
secureupdate.appleld.com.duilawyeryork.com,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,1
savitari.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
slideshare.net,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0
uk.clarksjobs.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
macworld.co.uk,0,0,1,3,0,0,0,0,0,0,0,1,0,0,1,1,0
lammertbies.nl,0,0,0,3,0,0,0,0,0,0,1,1,0,0,1,0,0
brighant.com,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
dd-wrt.com,0,0,0,3,0,0,1,1,0,1,1,1,0,0,1,0,0
wellbeingresort-ci.com,0,0,1,4,0,0,0,1,0,1,1,1,0,0,1,0,1
greatist.com,0,0,0,2,0,0,1,0,0,1,0,1,0,0,1,0,0
loudweb.czweb.org,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
evernote.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
icloud.com-ios.me,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1
bit.ly,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
heroeslounge.gg,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
hans-wurst.net,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
stellar-book.smvi.co,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1
secureupdate.appleld.com.duilawyeryork.com,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,1
netciti.id,0,0,1,3,0,0,0,0,0,1,0,0,1,1,1,1,1
vrl.to,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
livewild.co,0,0,0,3,0,0,0,0,0,1,0,0,1,1,1,1,1
leaddogweb.com,0,0,0,2,0,0,0,0,0,1,0,1,1,1,1,1,1
drive.google.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1
secureupdate.appleld.com.duilawyeryork.com,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,1
forms.office.com,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,1
bangerhead.se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
support-appleld.com.secureupdate.duilawyeryork.com,0,0,1,2,0,0,0,1,0,1,0,1,1,1,1,1,1
ezoomeranggrow.com,0,1,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
ifeveraussies.com,0,1,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
unique-finance.com,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1
showplaceicon.com,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0
printexx.ru:443,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
felix.neocities.org,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
ausopen.com,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
accountinfo-ee.com,0,0,0,2,0,0,0,1,1,1,1,1,1,1,1,1,1
samducksports.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
fonearena.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
emedicinehealth.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
i-m.mx,0,0,0,2,0,0,0,1,0,0,0,1,0,0,1,0,1
audi.co.za,0,0,0,3,0,0,0,0,0,0,1,1,0,0,1,0,0
justlookapp.com,0,0,1,7,0,0,0,0,0,1,0,0,0,0,1,0,1
secureupdate.appleld.com.duilawyeryork.com,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,1
military.wikia.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
marm0o0lak.persiangig.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
emojo.nl,0,0,0,4,0,0,0,0,0,1,1,1,0,0,1,0,1
langsjoelab-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0,1
stolizaparketa.ru,0,1,1,7,0,0,0,0,0,1,0,1,0,0,1,0,1
