Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
editurauranus.ro,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
fience.vot.pl,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1
support-appleld.com.secureupdate.duilawyeryork.com,0,0,1,2,0,0,0,1,0,1,0,1,1,1,1,1,1
pneushop.cz,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0
quicklloret.com,0,0,0,3,0,0,1,0,1,1,1,1,1,1,1,1,1
ezoteryka-magia-okultyzm.blogspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0
computer.howstuffworks.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
ufcfullvideofight.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0
stoaconsultores.es,0,1,1,6,0,0,0,0,0,1,1,1,1,1,1,1,1
hindihelpguru.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
boystown.org,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
designergazi.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
explainthatstuff.com,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
dic.academic.ru,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,0
penpalsnow.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
gfii-my.sharepoint.com,0,0,1,4,0,0,1,1,0,1,1,1,1,0,1,0,1
510637870.swh.strato-hosting.eu,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1
time-ticket.blogspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0
answers.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
nuix.com,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
massimobacchini.com,0,0,1,7,0,0,0,0,0,1,1,1,1,1,1,1,1
107.189.6.150,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
chat.whatscpp.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
o3clean.com.co,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1
bestofsampleresume.com,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
beachfield.co.uk,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
secure24-paypal-payement.blogspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1
internetmedicin.se,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
starmak.com.tr,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1
abelfer.wordpress.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
simon.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
portablehifi.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
situsbokep2k20terbarufullmovie.000webhostapp.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1
joshtobye.com,0,1,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
owaoutlook-webmailadmin.moonfruit.com,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1
rlcportal.reallifechoices.com.au,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1
simplethemes.com,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
middough-auth.cf,0,0,0,3,0,0,0,1,0,1,1,1,0,0,1,0,1
computerhope.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0
rackaid.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
civiccu.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
myfirstccu.org,0,0,0,2,0,0,0,0,0,0,0,1,1,1,1,1,0
samcool.org,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1
rakuten.co.jp.k3kngroeniu4lkdsbnhoirtehj43osapferphnmo5dsk.ga,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1
fornod32.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0
globalsecurity.org,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
ts911.info,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
secureupdate.appleld.com.duilawyeryork.com,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,1
ox-aruba.blogspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1
cyclicdesign.com,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0
promohinotruck.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
opensourceecology.org,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0
superteacherworksheets.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
allflagsauto.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
bagru.info,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0
secure-login-portal-outlook.el.r.appspot.com,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1
storebusinesshours.com,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
portaal.webreus.nl:8080,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
tolls.eu,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
officialtobinbell.com,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1
but-malte.web.app,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
impotspublicservice.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
massinger-ulm.de,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
chat.whatsapp.com.madsuka.com,0,0,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1
mature-amateur-sex.com,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0
