Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
grabyourcode.com,0,0,0,3,0,0,0,0,0,1,1,0,1,1,1,1,1
joyceho.github.io,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
docs.moodle.org,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0
maxlines.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
bayardmusique.com,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
microsoft.com,0,0,1,5,0,0,1,0,0,1,1,1,0,0,1,0,0
betasuslink1.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
citizensinformation.ie,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
sedackymilenium.sk,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
wizardinfurius.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
asdsdwr.ukit.me,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
brainsconsulting.ro,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
event.on24.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
web.cecs.pdx.edu,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,0
pythonspot.com,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0
support-appleld.com.secureupdate.duilawyeryork.com,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1,1
dd-wrt.com,0,0,1,3,0,0,1,1,0,1,1,1,0,0,1,0,0
newwoman.ru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
hetershaven.net,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,1
inbioma.pe,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1
useful-maxim-276319.uc.r.appspot.com,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1
cartetitolares-it-mps.www1.biz,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1
aspopontoglio.it,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1
blogdecastellanodeinma.blogspot.com,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0
174.138.36.47,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1
mjgh.hyperphp.com,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
tool-rank.com,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
lissyara.su,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0
schroffenstein.online.fr,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
0930-69.com,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
eostechnologies.net,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
monremboursementgouv.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
famousquotes.com,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
tinyurl.com,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
labanquepostale-ssm-voscomptepostalessl.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
documentcloud.org,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
naranjito.gob.ec,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
support-appleld.com.secureupdate.duilawyeryork.com,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1,1
medical-dictionary.thefreedictionary.com,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0
1drv.ms,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
paypal.com.0.confirmation.account-security.7741d16fef9571be97716a958700fe4d7741d16fef9571be97716a958700f.3233.privado.info,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1
designation.io,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
coolasmustard.com,0,0,0,2,0,0,0,0,0,1,0,1,1,1,1,1,0
onedrivedocs-tent.surge.sh,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
iskysoft.com,0,0,1,2,0,0,1,0,0,1,1,1,0,0,1,0,0
en.opensuse.org,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
mexatk.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
comercialmattos.com.br,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1
name.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
justlookapp.com,0,0,1,7,0,0,0,0,0,1,0,0,0,0,1,0,1
d91ddd0c.el.r.appspot.com,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1
aws.amazon.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
twitter.com,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
mail.bbglowfrance.fr,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
payscale.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
elf.com,0,0,1,4,0,0,0,0,0,0,1,1,0,0,1,0,0
youtube.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0
mti.gov.sg,0,0,1,8,0,0,0,0,0,0,1,1,0,0,1,0,0
tech-recipes.com,0,0,1,3,0,0,0,1,0,0,0,1,0,0,1,0,0
gruntovkakosa.files.wordpress.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
test96316.test-account.com,0,0,1,3,0,0,1,1,0,1,0,0,0,0,1,0,1
payscale.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
bugsliker.net,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
cummins.jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
rediff.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
decaturilbgc.com,0,0,1,8,0,0,0,0,0,1,0,0,1,0,1,0,1
fairuse.stanford.edu,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
fr.imsly.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
repl-mess.myfreesites.net,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
statemaster.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,0
drahim.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,0
foxwoods.com,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0
support-appleld.com.secureupdate.duilawyeryork.com,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1,1
office365-login-outlook.el.r.appspot.com,0,0,1,2,0,0,1,1,1,1,1,1,0,0,1,0,1
rubberevashop.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
docs.google.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
searchaws.techtarget.com,0,0,1,2,0,0,1,0,0,1,1,1,0,0,1,0,0
item-rakuten.co.jp.ik3igruewgdkj436kldhglerny5674kjhdsffkdsf.tk,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1
plataforma-segwra-bnonline1.com,0,0,0,2,0,0,0,1,1,1,1,1,1,1,1,1,1
locked.appleid.apple.com.services-and-support.com,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1
rokuhelp.com,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
laviosaviaggi.com,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,1
techopedia.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
ocaque-domen.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
storybookalpacas.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
cebuphonly.jrzoutsourcingservices.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
sites.google.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1
britannica.com,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0
tools.ietf.org,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0
slideshare.net,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
merriam-webster.com,0,0,1,2,0,0,0,1,0,1,1,0,0,0,1,0,0
rishtapao.com,0,0,1,5,0,0,0,0,0,0,0,1,0,0,1,0,1
kreport.com,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1
electricalquizzes.com,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0
thefreedictionary.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
okulumda.com,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,1
explainthatstuff.com,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
localhistory.ie,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
bit.do,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
