Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
amigobulls.com,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1,0
firmao.com.br,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0
simple.wikipedia.org,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0
urologysocietypune.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,1
instagram.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
alojamientoenobera.com.ar,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1
chrischan.net,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
tesco.com-offir.club,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
blog.amin.org,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,0
artofliving.social,0,0,1,3,0,0,0,0,0,1,0,0,0,0,1,0,1
tipsfromatypicalmomblog.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
facebook.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
support-appleld.com.secureupdate.duilawyeryork.com,0,0,1,2,0,0,0,1,0,1,0,1,1,1,1,1,1
blackberrys.ru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
freeform.go.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0
nsls.org,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
showplaceicon.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
ijikc.co.in,0,0,1,6,0,0,0,0,0,0,0,1,0,0,1,0,1
7426fbe0d8676fde2cac756c0731ce57.udagwebspace.de,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1
ceglobal.com.my,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,0,1
secureupdate.appleld.com.duilawyeryork.com,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,1
heuristic-varahamihira-fec04e.netlify.app,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
superbahisgirisadresimiz3.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
posmanager.ecobank.group,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
ucoz.ru,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
airbnb-ch.long-term-service.com,0,0,1,5,0,0,0,1,1,1,1,1,1,1,1,1,1
preventppal.xyz,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
trusting-lamport-4cdd7f.netlify.app,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1
akharinbehesht.blogfa.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
seminarsonly.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
data.gov.tw,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
simple.wikipedia.org,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0
att.jpdmi.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1
gerrard.doodlekit.com,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
paypal-verification.applmanager.com,0,0,1,2,0,0,0,1,1,1,1,1,1,1,1,1,1
rentcafe.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
speakeasy.net,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
qimacros.com,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0
cteam-my.sharepoint.com,0,0,1,5,0,0,1,1,0,1,1,1,0,0,1,0,1
kb.juniper.net,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
hgshop.hr,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
py.pl,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
civil-campaign-279715.el.r.appspot.com,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1
rogerebert.com,0,0,1,2,0,0,1,0,0,1,0,1,0,0,1,0,0
matbetgir1.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
delobraz.ru,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,1
assessment911.co.za,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
pixel.baltic-dragon.ru,0,0,0,2,0,0,0,1,0,1,0,1,0,0,1,0,1
miapple.me,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
m173.magenta.fastwebserver.de,0,0,1,3,0,0,0,0,0,0,1,1,1,1,1,1,1
pruprioritas.net,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,0,1
jfteabd.com,0,0,0,3,0,0,0,0,0,0,1,1,0,0,1,0,1
promehedinti.ro,0,0,0,6,0,0,0,0,0,1,0,1,1,1,1,1,1
tech-faq.com,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0
hopeful-wescoff-551e53.netlify.app,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
