Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
skyhjg7f6234ri.clearpointsupplies.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1
se-connecter.net,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1
prepfactory.com,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
msdn.microsoft.com,0,0,1,3,0,0,1,0,0,1,1,1,0,0,1,0,0
wyzant.com,0,0,1,6,0,0,1,0,0,1,0,1,0,0,1,0,0
justlookapp.com,0,0,1,7,0,0,0,0,0,1,0,0,0,0,1,0,1
mensfitness.com,0,0,1,3,0,0,0,0,0,0,1,1,0,0,1,1,0
go-charge.dk,0,0,0,2,0,0,0,1,0,1,0,0,1,1,1,1,1
pcmag.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,0
seatguru.com,0,0,1,3,0,0,0,0,0,1,1,0,0,0,1,0,0
languagewarehouse.co.uk,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
snoweco.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
francealzheimer.org,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
verizon-wirelesscustomerservice.com,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1
cfccorp.net,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
getprocopy.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
stolizaparketa.ru,0,1,1,7,0,0,0,0,0,1,0,1,0,0,1,0,1
devlette.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
terrehautedivorcelawyer.com,0,0,1,6,0,0,0,0,0,1,1,1,1,1,1,1,1
figoodies.com,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1
216.119.108.161,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1
tomshardware.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
kkumag.hr,0,0,1,8,0,0,0,0,0,1,0,0,1,1,1,1,1
en.wikipedia.org,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0
kilo-alfa.com,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1
wikihow.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
quora.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
paypal.imited-login.com,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
cvedetails.com,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
android-latino.com,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0
lovenlustdesigns.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0
consul.ru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
wazzpromo.com,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1
ascleiden.nl,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
188elexusbet.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
e710z0ear.du.r.appspot.com,0,0,1,4,0,0,1,0,1,1,1,1,0,0,1,0,1
appleid.apple.com-sign.kvhw8ma.work,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
iniciasecion4.webcindario.com,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1
vagueware.com,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
secureupdate.appleld.com.duilawyeryork.com,0,0,1,2,0,0,0,0,0,1,0,1,1,1,1,1,1
sexfreedomtube.com,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
support-appleld.com.secureupdate.duilawyeryork.com,0,0,1,2,0,0,0,1,0,1,0,1,1,1,1,1,1
klusik.cz,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
in-medias-res.it,0,0,1,5,0,0,0,1,0,1,0,0,0,0,1,0,1
mkbnetbankar-hu.surge.sh,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1
support-appleld.com.secureupdate.duilawyeryork.com,0,0,1,2,0,0,0,1,0,1,0,1,1,1,1,1,1
sfbi.fr,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
sofafactory.org,0,1,1,2,0,0,0,0,0,1,0,1,1,1,1,1,1
trendsettercorp.mosquito-digital.com,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1,1
athenshomeexpo.gr,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
universal_ru_en.academic.ru,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
commons.wikimedia.org,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0
searchnetworking.techtarget.com,0,0,1,2,0,0,1,0,0,1,1,1,0,0,1,0,0
