Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
nationalcareersservice.direct.gov.uk,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
m.hf261.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
kam-net.ci,0,0,0,3,0,0,0,1,0,1,1,1,1,1,1,1,1
acvision.com.sg,0,0,1,5,0,0,0,0,0,0,1,1,0,0,1,0,1
littlerockstore.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
cintac.cl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
support-appleld.com.secureupdate.duilawyeryork.com,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1,1
santaremplay.com.br,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1
ondre.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
carbonify.com,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0
apkandroid.ru,0,0,1,3,0,0,1,0,0,0,0,1,0,0,1,0,1
newsletter9707fb85e61e055593f03a43ab.dns-cloud.net,0,0,1,2,0,0,0,1,0,1,0,1,0,0,1,0,1
goodhousekeeping.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
civil-campaign-279715.el.r.appspot.com,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1
lmzrb.com,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
ehow.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
freedomfromnarcissisticandemotionalabuse.weebly.com,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
etecindsvc.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
saghomedecor.com,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1
coca-colacompany.com,0,0,1,2,0,0,0,1,0,1,1,1,0,0,1,0,0
epicurious.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
docs.oracle.com,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,0
04040-dot-bles05.wn.r.appspot.com,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1
159.203.115.201,0,0,1,5,0,0,0,0,0,1,1,1,1,1,1,1,1
zillow.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0
smartindianagriculture.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
alta.ru,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
schulen-der-brede.de,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
paypal-newaccount-paypal.getyourpiece.com,0,0,1,3,0,0,0,1,0,1,1,1,1,1,1,1,1
healthdisasteroc.org,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0
lumiere.nl,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
foresta-mod.firebaseapp.com,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
pdpics.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
support-appleld.com.secureupdate.duilawyeryork.com,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1,1
safirbetgirisadresimiz.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
forms.office.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
conexiondevida.com,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1,1
dipyoutube.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0
gbw3d.pl,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
diariotortuga.com,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1
cecmultiservice.it,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1
