Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
sapient-flare-279107.df.r.appspot.com,0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,1
coxcoxx.webcindario.com,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1,0,1
bit.do,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
li-aruba.blogspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1
posicionweb.net,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,1
google.com,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1
dropbox-com.dropbox.lilyskitchen.skyfencenet.com,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1
fastcodesign.com,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0
gryffilm.wz.cz,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1
serenadeofsouls.com,0,0,1,7,0,0,0,0,0,1,1,1,0,0,1,0,1
theloveonherproject.org,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
digitalphotography.exposed,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
lg-led-culture.com,0,0,1,3,0,0,0,1,1,1,1,1,1,1,1,1,1
gamespot.com,0,0,0,3,0,0,1,0,0,1,0,1,0,0,1,0,0
ec.europa.eu,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,1,0
golfdiscount.com,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
inbioma.pe,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1
623112j4j3.codesandbox.io,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
iconarchive.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,0
m.facebook.com------------------login-secured.liraon.com,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1
policearrests.com,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
biddle-air.co.uk,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
susai.ro,0,0,1,7,0,0,0,0,0,1,0,0,1,1,1,1,1
dictionary.babylon-software.com,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0
hgn2t.app.link,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
glitchwrks.com,0,0,0,4,0,0,0,0,0,0,1,1,0,0,1,0,0
stolizaparketa.ru,0,1,1,7,0,0,0,0,0,1,0,1,0,0,1,0,1
cli.re,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
repassefeminista.wordpress.com,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
sosanhgia.com,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
apstudynotes.org,0,0,1,3,0,0,0,0,0,0,1,1,0,0,1,0,0
nothingelsefilm.com,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,1
acessoriagoldbvfinanceira.business.site,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
support-appleld.com.secureupdate.duilawyeryork.com,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1,1
xyzguyz.com,0,0,0,3,0,0,0,0,0,1,0,1,0,0,1,0,1
support-appleld.com.secureupdate.duilawyeryork.com,0,0,1,2,0,0,0,1,0,1,0,1,1,1,1,1,1
bancolombia-webs.webcindario.com,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
biologyjunction.com,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
idealcaisse.fr,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1
stats.stackexchange.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
fortunatogroupservice.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
youtube.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0
betasussgir.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
bradbeckstead.com,0,0,1,6,0,0,0,0,0,1,0,1,1,1,1,1,1
encyclopedia.lubopitko-bg.com,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0
antz.co.in,0,0,0,2,0,0,0,0,0,1,0,0,1,1,1,1,1
forumptd.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
agrotube.ru,0,0,1,7,0,0,0,0,0,1,0,1,0,0,1,0,1
meetme.run,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
mfmazetomatrix.com,0,0,1,4,0,0,1,0,0,1,0,0,1,1,1,1,1
support-appleld.com.secureupdate.duilawyeryork.com,0,0,1,2,0,0,0,1,0,1,0,1,1,1,1,1,1
