Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
shadetreetechnology.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1
justlookapp.com,0,0,1,7,0,0,0,0,0,1,0,0,0,0,1,0,1
icloud.com.apple-findmyiphone.world,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1
moriwajin.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0
storage.googleapis.com,0,0,0,2,0,0,0,0,1,1,1,1,0,0,1,0,1
just-genius-278921.df.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1
gurandgo.co.il,0,0,1,5,0,0,0,0,1,1,1,1,1,1,1,1,1
careeresl.com,0,1,1,3,0,0,1,0,0,1,1,1,1,1,1,1,1
terrehautedivorcelawyer.com,0,0,1,7,0,0,0,0,0,1,1,1,1,1,1,1,1
nabagejec1893.blogspot.sg,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
latest-files.com,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0
DigitalCitizen.life,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
wikitravel.org,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0
empoweringparents.com,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0
scb.com.hk,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
RightAttitudes.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
simonedelyse.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0
family.hr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
voenspec.su,0,0,1,3,0,0,0,0,0,1,0,0,1,1,1,1,1
support-appleld.com.secureupdate.duilawyeryork.com,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1,1
kollimenoswood.gr,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
betasus6.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
20200728045627.s2pe7ed9y.rj.r.appspot.com,0,0,1,2,0,0,1,0,1,1,1,1,0,0,1,0,1
login-office365-microsoft.el.r.appspot.com,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1
techrepublic.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
honeycolony.com,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0
google.co.uz,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
imxprs.com,0,0,0,3,0,0,0,0,0,0,1,1,0,0,1,0,1
crosswordfan.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,0
rga.com,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0
78.143.96.35,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,1,1
appleuw.com,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1
kourtoglou.com,0,1,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1
brora.co.uk,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
en.wikipedia.org,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0
forlocations.com,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
flameswa.com.au,0,0,1,3,0,0,0,0,0,1,1,1,1,1,1,1,1
indigo-shuttle-278812.nw.r.appspot.com,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1
thatsmint.work,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,1,1
moranabattorysliv.blogspot.com,0,0,1,3,0,0,1,0,1,1,1,1,0,0,1,0,1
rishtapao.com,0,0,1,6,0,0,0,0,0,0,0,1,0,0,1,0,1
ybs.51haoyayi.cn,0,0,0,2,0,0,0,0,0,1,0,1,1,1,1,1,1
thelighthouseaog.org,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
luckyelephantthai.com,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,1
exaltist.com,0,0,1,7,0,0,1,0,1,1,1,1,1,1,1,1,1
7426fbe0d8676fde2cac756c0731ce57.udagwebspace.de,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1
kwambosigns.co.za,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,1
disneyshorts.org,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
eaurbeauty.com,0,1,1,3,0,0,0,0,0,1,0,0,0,0,1,0,1
parafiaczarkow.ns48.pl,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,1
apple.com-login.es,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
stockresearchsociety.blogspot.com,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0
secureupdate.appleld.com.duilawyeryork.com,0,0,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1
eng.tni.ac.th,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,1
grantwatch.com,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
evrofon.com,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,1
larapedia.com,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0
playonlinebridge.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
somogyklima.hu,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
maestragemma.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
elexbetgirisadresi.blogspot.com,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1
binaryhexconverter.com,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
handipadel.com,0,1,1,10,0,0,0,0,0,1,1,1,0,0,1,0,1
purpletrail.com,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
topgaysongs.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0
limbonganmaju.com,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,1
educba.com,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0
join-groupmabar.25u.com,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
20200803152632-dot-res4po1ns5ive.rj.r.appspot.com,0,0,1,2,0,0,1,1,1,1,1,1,0,0,1,0,1
hyperurl.co,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
sofun.tw,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
kakiunix.intelligence-informatique.fr.nf,0,0,1,3,0,0,0,1,0,0,1,1,0,0,1,0,1
oneonlinegames.com,0,0,1,3,0,0,0,0,0,0,1,1,0,0,1,0,0
35.188.36.185,0,0,0,3,0,0,1,0,0,1,1,1,1,1,1,1,1
kb.mozillazine.org,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0
dekadrne.simply-winspace.it,0,0,0,2,0,0,0,1,0,1,0,0,0,0,1,0,1
a.a.3483.fhug.5875.dhirt.4989.rgkhr.594k.egih.dg4r4t.clearpointsupplies.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1
betasusgirisburasi4.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
cashat.pro,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
i-s.com.my,0,0,1,4,0,0,0,1,0,1,1,1,1,1,1,1,1
usbank-link-mupyndtfft---com.illmickelsonbeats.com,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1
tyy756dfxas.appspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
